video_id,true_label,pred_label,direction,max_score,top3_mean,top5_mean,positive_count,positive_ratio,max_consecutive,first_positive_window,last_positive_window,mean_keypoint_confidence,min_keypoint_confidence
00277_H_D_FY_C7,1,1,FY,0.8293516039848328,0.8163549900054932,0.7708883881568909,8,0.1951219512195122,8,3,10,0.2624208698185479,0.20669861137866974
00278_H_D_SY_C5,1,1,SY,0.9688054323196411,0.9680323600769043,0.9673806428909302,13,0.3170731707317073,10,0,32,0.2394723735931443,0.1783953309059143
00279_H_D_BY_C8,1,1,BY,0.9635264873504639,0.9624514579772949,0.9606294631958008,17,0.4146341463414634,17,0,16,0.426092299746304,0.36114731431007385
00280_H_D_N_C6,0,0,N,0.3843894302845001,0.37614312767982483,0.3670749068260193,0,0.0,0,-1,-1,0.6760568851377906,0.6057917475700378
00281_H_A_FY_C8,1,1,FY,0.9594123959541321,0.958940327167511,0.9577463865280151,18,0.43902439024390244,18,0,17,0.5445036132161211,0.4707091450691223
00283_H_A_BY_C6,1,1,BY,0.9764217138290405,0.9759440422058105,0.973035454750061,25,0.6097560975609756,25,10,34,0.36776642028878376,0.34124571084976196
00286_H_A_SY_C6,1,1,SY,0.9777548909187317,0.9774022102355957,0.9769569635391235,26,0.6341463414634146,26,1,26,0.42800446399828285,0.3708847761154175
00286_H_A_SY_C8,1,1,SY,0.9789173603057861,0.9785135388374329,0.9775702357292175,27,0.6585365853658537,27,1,27,0.5506757396023448,0.46152395009994507
00287_H_A_BY_C6,1,1,BY,0.9781600832939148,0.9779499173164368,0.9773085713386536,25,0.6097560975609756,25,16,40,0.4170422161497721,0.37626025080680847
00287_H_A_BY_C7,1,1,BY,0.9803300499916077,0.9798073172569275,0.9793382883071899,26,0.6341463414634146,26,15,40,0.4706252108259899,0.4066099524497986
00288_H_A_N_C5,0,0,N,0.3747956454753876,0.34573137760162354,0.3109596371650696,0,0.0,0,-1,-1,0.3823042969878127,0.33986696600914
00288_H_A_N_C6,0,0,N,0.37785160541534424,0.3539173901081085,0.30443862080574036,0,0.0,0,-1,-1,0.5280224157542717,0.4394588768482208
00290_H_A_SY_C7,1,1,SY,0.9800291061401367,0.979936420917511,0.9796636700630188,26,0.6341463414634146,26,13,38,0.6018401646032566,0.5013758540153503
00291_H_A_BY_C5,1,1,BY,0.9795264601707458,0.9792818427085876,0.9790657758712769,25,0.6097560975609756,25,12,36,0.4106662578699065,0.32036346197128296
00291_H_A_BY_C6,1,1,BY,0.974062442779541,0.9727813601493835,0.9697452783584595,24,0.5853658536585366,24,12,35,0.45562567652725594,0.37155070900917053
00291_H_A_BY_C7,1,1,BY,0.9788377285003662,0.9785409569740295,0.9782068133354187,26,0.6341463414634146,26,11,36,0.5036888289742354,0.44682982563972473
00292_H_A_N_C8,0,0,N,0.3214942514896393,0.31863081455230713,0.3169722259044647,0,0.0,0,-1,-1,0.45834927297219996,0.42659908533096313
00293_H_A_FY_C6,1,1,FY,0.9798117280006409,0.9795770049095154,0.9793046712875366,27,0.6585365853658537,27,2,28,0.42033218465200284,0.3550857603549957
00294_H_A_SY_C6,1,1,SY,0.979967474937439,0.9797571301460266,0.9795128107070923,27,0.6585365853658537,27,0,26,0.400227724778943,0.3299020528793335
00296_H_A_N_C8,0,0,N,0.533086895942688,0.5077784657478333,0.4492088258266449,2,0.04878048780487805,2,17,18,0.49431688393034584,0.4049707055091858
00297_H_A_FY_C5,1,1,FY,0.9722073078155518,0.9715939164161682,0.9706602096557617,18,0.43902439024390244,18,23,40,0.4232934328114114,0.39205604791641235
00298_H_A_SY_C7,1,1,SY,0.978886067867279,0.9786137938499451,0.9782231450080872,26,0.6341463414634146,26,9,34,0.4195750573786294,0.3963088095188141
00301_H_A_FY_C5,1,1,FY,0.9758051037788391,0.9755763411521912,0.9750738143920898,13,0.3170731707317073,13,0,12,0.3053062659938161,0.25153934955596924
00303_H_A_FY_C5,1,0,FY,0.5681747794151306,0.534322202205658,0.5098352432250977,2,0.04878048780487805,2,6,7,0.5167893432989353,0.4629676043987274
00303_H_A_FY_C8,1,0,FY,0.5486188530921936,0.5158824324607849,0.5036925673484802,1,0.024390243902439025,1,5,5,0.5028078686900255,0.3830471336841583
00306_H_A_N_C5,0,1,N,0.6935113072395325,0.6316726207733154,0.6093502640724182,6,0.14634146341463414,3,0,16,0.3945456946768412,0.35456767678260803
00307_H_A_BY_C5,1,1,BY,0.9796202778816223,0.9795255661010742,0.9792554974555969,25,0.6097560975609756,25,4,28,0.3608442973799822,0.3104531466960907
00308_H_A_SY_C7,1,1,SY,0.981360673904419,0.9812154769897461,0.9810808300971985,27,0.6585365853658537,27,3,29,0.4567155096589065,0.40042296051979065
00309_H_A_N_C5,0,0,N,0.35010001063346863,0.3128253221511841,0.29340723156929016,0,0.0,0,-1,-1,0.3787604214214697,0.3624393045902252
00309_H_A_N_C6,0,0,N,0.33946144580841064,0.309011846780777,0.2795931100845337,0,0.0,0,-1,-1,0.4897177226659728,0.41725295782089233
00311_H_A_SY_C8,1,1,SY,0.9794614315032959,0.9791319966316223,0.9788066744804382,27,0.6585365853658537,27,0,26,0.5017431589161477,0.4401986002922058
00312_H_A_BY_C6,1,1,BY,0.9804243445396423,0.9803188443183899,0.9800770878791809,20,0.4878048780487805,20,0,19,0.43316155454007593,0.40566113591194153
00314_H_A_N_C6,0,0,N,0.2855469584465027,0.27264174818992615,0.26188987493515015,0,0.0,0,-1,-1,0.4711913495528989,0.4175799787044525
00314_H_A_N_C7,0,0,N,0.2640160322189331,0.2517003118991852,0.24045193195343018,0,0.0,0,-1,-1,0.47070031558595055,0.4199475944042206
00315_H_A_FY_C6,1,1,FY,0.9770307540893555,0.9768159985542297,0.9763110876083374,25,0.6097560975609756,25,16,40,0.5410142511856265,0.506389856338501
00317_H_A_BY_C7,1,1,BY,0.9768690466880798,0.9763803482055664,0.9759929776191711,22,0.5365853658536586,22,0,21,0.5271642324401111,0.4969958961009979
00317_H_A_BY_C8,1,1,BY,0.9797618389129639,0.9794468283653259,0.9788223505020142,24,0.5853658536585366,24,0,23,0.39674848172722793,0.3529664874076843
00318_H_A_N_C8,0,0,N,0.3332901895046234,0.30911633372306824,0.29995396733283997,0,0.0,0,-1,-1,0.3661194211099206,0.30033156275749207
00319_H_A_FY_C8,1,1,FY,0.9789985418319702,0.9777087569236755,0.9765100479125977,26,0.6341463414634146,26,10,35,0.4964109012266485,0.3854294717311859
00320_H_A_SY_C6,1,1,SY,0.9805594682693481,0.9804646372795105,0.9801684617996216,27,0.6585365853658537,27,7,33,0.5389868893274447,0.3716660439968109
00321_H_A_BY_C5,1,1,BY,0.7358736991882324,0.732862651348114,0.7258285284042358,13,0.3170731707317073,10,24,40,0.41230279788738344,0.25963565707206726
00321_H_A_BY_C6,1,1,BY,0.9263409972190857,0.9232556223869324,0.91371089220047,15,0.36585365853658536,15,26,40,0.5484727642885069,0.495699405670166
00322_H_A_N_C8,0,0,N,0.3545495867729187,0.3461573123931885,0.34242406487464905,0,0.0,0,-1,-1,0.4932440141352212,0.4699019193649292
00325_H_A_BY_C5,1,1,BY,0.9677730202674866,0.9673793911933899,0.9665781855583191,24,0.5853658536585366,24,17,40,0.40067228238757063,0.25793159008026123
00326_H_A_N_C5,0,0,N,0.2598840594291687,0.2392306923866272,0.22925689816474915,0,0.0,0,-1,-1,0.34226651089947396,0.2993711233139038
00326_H_A_N_C6,0,0,N,0.3981143534183502,0.35660019516944885,0.31497517228126526,0,0.0,0,-1,-1,0.4380729758157963,0.412634015083313
00326_H_A_N_C7,0,0,N,0.3162825405597687,0.3087442219257355,0.304941326379776,0,0.0,0,-1,-1,0.5157375895395512,0.49004989862442017
00326_H_A_N_C8,0,0,N,0.4564840793609619,0.4066029489040375,0.3787038326263428,0,0.0,0,-1,-1,0.44806937546264836,0.40260323882102966
00328_H_A_SY_C7,1,1,SY,0.9807507991790771,0.9806197285652161,0.9802905917167664,25,0.6097560975609756,25,0,24,0.47124601210035927,0.3768051564693451
00328_H_A_SY_C8,1,1,SY,0.9787362217903137,0.9786108136177063,0.9784610867500305,24,0.5853658536585366,24,0,23,0.3191629898984258,0.20299921929836273
00332_H_A_SY_C6,1,1,SY,0.9763392210006714,0.9760627746582031,0.9755369424819946,26,0.6341463414634146,26,15,40,0.438048565533103,0.4050042927265167
00332_H_A_SY_C7,1,1,SY,0.980535626411438,0.980276882648468,0.9797792434692383,26,0.6341463414634146,26,15,40,0.4788997834775506,0.3832910358905792
00333_H_A_BY_C7,1,1,BY,0.9783249497413635,0.977454423904419,0.9770829081535339,14,0.34146341463414637,14,27,40,0.55461245557157,0.45937496423721313
00334_H_A_N_C5,0,0,N,0.4140893816947937,0.3721541464328766,0.3483777940273285,0,0.0,0,-1,-1,0.3924091654579814,0.35810720920562744
00335_H_A_FY_C5,1,1,FY,0.9767783880233765,0.9764728546142578,0.9762832522392273,24,0.5853658536585366,24,0,23,0.31518533898562917,0.26440268754959106
00336_H_A_BY_C7,1,0,BY,0.5493906736373901,0.5120513439178467,0.4967311918735504,1,0.024390243902439025,1,6,6,0.38756506254033346,0.3401731848716736
00336_H_A_BY_C8,1,1,BY,0.8616383671760559,0.8472647666931152,0.8427184820175171,23,0.5609756097560976,19,3,38,0.45552434645048,0.41498538851737976
00337_H_A_FY_C5,1,1,FY,0.6756662726402283,0.6513012051582336,0.6362279653549194,15,0.36585365853658536,10,8,23,0.4204752001820541,0.3599838316440582
00337_H_A_FY_C8,1,0,FY,0.5002560019493103,0.495635062456131,0.48983877897262573,0,0.0,0,-1,-1,0.46519584990129237,0.4126676321029663
00338_H_A_SY_C5,1,1,SY,0.8919355273246765,0.8877946734428406,0.8824335932731628,17,0.4146341463414634,14,0,40,0.43745431303977966,0.38077327609062195
00338_H_A_SY_C6,1,1,SY,0.971213698387146,0.9706518054008484,0.9695029258728027,18,0.43902439024390244,16,0,40,0.4069877819317143,0.3755643963813782
00339_H_A_BY_C6,1,1,BY,0.8046914935112,0.7991895079612732,0.7900704741477966,22,0.5365853658536586,22,10,31,0.4080097915195837,0.34211090207099915
00341_H_A_SY_C7,1,1,SY,0.9790130853652954,0.9789786338806152,0.9786125421524048,20,0.4878048780487805,20,21,40,0.5305938262765001,0.47120267152786255
00341_H_A_SY_C8,1,1,SY,0.9754422307014465,0.9752745628356934,0.9750118255615234,22,0.5365853658536586,22,19,40,0.4417229701833027,0.3691112995147705
00344_H_A_BY_C6,1,1,BY,0.9755997657775879,0.9753365516662598,0.9749264717102051,15,0.36585365853658536,15,0,14,0.531783731972299,0.46819406747817993
00345_H_A_N_C5,0,0,N,0.18693280220031738,0.18593525886535645,0.18345387279987335,0,0.0,0,-1,-1,0.38470445682362814,0.36217254400253296
00346_H_A_N_C7,0,1,N,0.7448123097419739,0.7074626088142395,0.6583226919174194,5,0.12195121951219512,5,0,4,0.44012791209104585,0.4004935920238495
00346_H_A_N_C8,0,0,N,0.5211755037307739,0.49773386120796204,0.47686967253685,0,0.0,0,-1,-1,0.3957952842479799,0.3015948534011841
00432_H_A_SY_C5,1,1,SY,0.979739248752594,0.9795805811882019,0.9792877435684204,24,0.5853658536585366,24,3,26,0.426597114743256,0.3384034335613251
00435_H_A_FY_C5,1,1,FY,0.9761880040168762,0.9757642149925232,0.9742699861526489,12,0.2926829268292683,12,0,11,0.4971759995309318,0.39206454157829285
00435_H_A_FY_C8,1,1,FY,0.9751641750335693,0.9740895628929138,0.972547709941864,13,0.3170731707317073,13,0,12,0.34466267286277397,0.32704585790634155
00436_H_A_BY_C6,1,1,BY,0.9745472073554993,0.9736422896385193,0.9732176065444946,14,0.34146341463414637,14,0,13,0.5132446986872975,0.4484248757362366
00439_H_A_FY_C7,1,1,FY,0.9781180024147034,0.9779253005981445,0.9777783155441284,25,0.6097560975609756,25,1,25,0.5856421270021578,0.5073883533477783
00442_H_A_BY_C6,1,1,BY,0.9709557294845581,0.9707286953926086,0.9700258374214172,14,0.34146341463414637,14,0,13,0.3546849060349348,0.2967686057090759
00442_H_A_BY_C8,1,1,BY,0.9768912196159363,0.9763634204864502,0.975836455821991,16,0.3902439024390244,16,0,15,0.39825391042523267,0.34824520349502563
00445_H_A_FY_C8,1,1,FY,0.9164532423019409,0.9134728312492371,0.8881510496139526,6,0.14634146341463414,6,0,5,0.16901017943533456,0.14595618844032288
00447_H_A_FY_C7,1,1,FY,0.9773266911506653,0.9767799377441406,0.9758841395378113,27,0.6585365853658537,27,2,28,0.6625956733052324,0.6066224575042725
00447_H_A_FY_C8,1,1,FY,0.9747790098190308,0.9728077054023743,0.9709175229072571,25,0.6097560975609756,25,3,27,0.410651304372927,0.35707491636276245
00451_H_A_FY_C6,1,1,FY,0.9601693749427795,0.9600964188575745,0.9597198367118835,19,0.4634146341463415,19,0,18,0.3485897575936666,0.2882366478443146
00461_H_A_FY_C5,1,1,FY,0.9399451017379761,0.9397223591804504,0.9381712675094604,23,0.5609756097560976,23,0,22,0.27262352734077266,0.23806315660476685
00461_H_A_FY_C8,1,1,FY,0.9186988472938538,0.9162458777427673,0.9135147929191589,18,0.43902439024390244,18,0,17,0.2849183976650238,0.21389254927635193
00462_H_A_BY_C5,1,1,BY,0.9495817422866821,0.9439001083374023,0.9301151037216187,17,0.4146341463414634,17,0,16,0.25814107787318347,0.22852422297000885
00464_H_A_SY_C5,1,1,SY,0.9788490533828735,0.9787610173225403,0.9786363840103149,22,0.5365853658536586,22,0,21,0.2935557899678626,0.20397965610027313
00465_H_A_BY_C5,1,1,BY,0.9783114790916443,0.9782264232635498,0.9779995083808899,26,0.6341463414634146,26,0,25,0.3579081605847289,0.24789966642856598
00466_H_A_N_C8,0,0,N,0.2330578714609146,0.21445651352405548,0.19967660307884216,0,0.0,0,-1,-1,0.525613876377664,0.45157259702682495
00467_H_A_FY_C7,1,1,FY,0.9787636995315552,0.9784317016601562,0.9778966903686523,25,0.6097560975609756,25,0,24,0.5341420551625694,0.49949678778648376
00469_H_A_BY_C6,1,0,BY,0.4248824417591095,0.3752553164958954,0.33477267622947693,0,0.0,0,-1,-1,0.41528137718758934,0.38304421305656433
00474_H_A_BY_C5,1,0,BY,0.6623806953430176,0.5152053236961365,0.4440535604953766,1,0.024390243902439025,1,0,0,0.3990230603915889,0.34682270884513855
00474_H_A_BY_C7,1,1,BY,0.7382042407989502,0.6730377078056335,0.6167107820510864,4,0.0975609756097561,4,0,3,0.46227417777224283,0.40844184160232544
00475_H_A_FY_C7,1,1,FY,0.9762643575668335,0.9756388664245605,0.9746701121330261,14,0.34146341463414637,14,0,13,0.4858059345222101,0.44228023290634155
00476_H_A_BY_C8,1,1,BY,0.9443908929824829,0.934343159198761,0.8999108076095581,10,0.24390243902439024,6,0,19,0.280708669525821,0.18974313139915466
00477_H_A_FY_C6,1,1,FY,0.9701383709907532,0.9699323773384094,0.9681801795959473,11,0.2682926829268293,11,0,10,0.25264661922687437,0.2240687906742096
00478_H_A_BY_C8,1,1,BY,0.9428779482841492,0.8938040733337402,0.8105341792106628,5,0.12195121951219512,5,0,4,0.5561228350895208,0.3147348165512085
00480_H_A_BY_C5,1,1,BY,0.8319674730300903,0.6655527353286743,0.6007938385009766,4,0.0975609756097561,4,0,3,0.6020425565359069,0.47629818320274353
00480_H_A_BY_C6,1,1,BY,0.9568572640419006,0.8862287402153015,0.770804226398468,5,0.12195121951219512,5,0,4,0.31864339949154274,0.17683185636997223
00482_H_A_BY_C8,1,1,BY,0.9356072545051575,0.8564313054084778,0.6938161849975586,3,0.07317073170731707,3,0,2,0.32091656836067756,0.30229341983795166
00483_H_D_FY_C6,1,1,FY,0.9759114384651184,0.9757726192474365,0.9754171371459961,23,0.5609756097560976,23,7,29,0.35742952765488045,0.2893441915512085
00484_H_D_SY_C6,1,1,SY,0.9767449498176575,0.9765755534172058,0.9762625694274902,25,0.6097560975609756,25,7,31,0.34427568098393885,0.271506667137146
00486_H_D_N_C8,0,0,N,0.3962506949901581,0.3772810399532318,0.3392946720123291,0,0.0,0,-1,-1,0.4882749558948889,0.46533551812171936
00487_H_D_FY_C7,1,1,FY,0.976042628288269,0.9759233593940735,0.975594699382782,25,0.6097560975609756,25,5,29,0.5150527910488408,0.32410019636154175
00487_H_D_FY_C8,1,1,FY,0.9504911303520203,0.948712170124054,0.9473835229873657,24,0.5853658536585366,24,6,29,0.362019213597949,0.19636599719524384
00488_H_D_SY_C6,1,1,SY,0.9393889307975769,0.9385516047477722,0.9380658864974976,22,0.5365853658536586,22,0,21,0.28397017353918497,0.1678018420934677
00491_H_D_N_C5,0,0,N,0.19390158355236053,0.19251210987567902,0.192009836435318,0,0.0,0,-1,-1,0.4234525648559012,0.41219884157180786
00491_H_D_N_C6,0,0,N,0.17844456434249878,0.17503370344638824,0.17168816924095154,0,0.0,0,-1,-1,0.42233031552012373,0.40640127658843994
00491_H_D_N_C7,0,0,N,0.23595625162124634,0.22958765923976898,0.2219829261302948,0,0.0,0,-1,-1,0.6028073168382412,0.5697341561317444
00493_H_D_SY_C6,1,1,SY,0.9791151285171509,0.9790347218513489,0.9788514375686646,21,0.5121951219512195,21,0,20,0.322487382627115,0.26499149203300476
00497_H_D_SY_C6,1,1,SY,0.9801676273345947,0.9800998568534851,0.9800060987472534,25,0.6097560975609756,25,0,24,0.319612080731043,0.1728903353214264
00502_H_D_BY_C5,1,1,BY,0.9765700697898865,0.976230800151825,0.9758380055427551,22,0.5365853658536586,22,0,21,0.39755202793493505,0.3420613706111908
00504_H_D_N_C5,0,0,N,0.2758394777774811,0.2563760280609131,0.24861140549182892,0,0.0,0,-1,-1,0.4919514016407292,0.4488820433616638
00504_H_D_N_C6,0,0,N,0.18407902121543884,0.1771511286497116,0.1745154857635498,0,0.0,0,-1,-1,0.4582535413707175,0.4036542773246765
00506_H_D_SY_C8,1,1,SY,0.9683685898780823,0.9670787453651428,0.9666863679885864,24,0.5853658536585366,24,0,23,0.3471909645127087,0.28316304087638855
00509_H_D_N_C8,0,0,N,0.16057249903678894,0.1594344824552536,0.15853241086006165,0,0.0,0,-1,-1,0.5438547570530962,0.49317067861557007
00510_H_D_FY_C5,1,1,FY,0.9761880040168762,0.975895881652832,0.9749070405960083,24,0.5853658536585366,24,2,25,0.4752454292483446,0.41030153632164
00510_H_D_FY_C7,1,1,FY,0.9762211441993713,0.976186990737915,0.9760180711746216,25,0.6097560975609756,25,1,25,0.3615462925375962,0.29055434465408325
00511_H_D_SY_C5,1,1,SY,0.9769676923751831,0.9762652516365051,0.975437343120575,17,0.4146341463414634,17,0,16,0.45515645786029535,0.3267982602119446
00511_H_D_SY_C8,1,1,SY,0.9766876101493835,0.975888729095459,0.9754325747489929,19,0.4634146341463415,19,0,18,0.5988261350771276,0.5304359793663025
00512_H_D_BY_C5,1,1,BY,0.9793484210968018,0.979090690612793,0.9785312414169312,18,0.43902439024390244,18,0,17,0.4355500529452068,0.40283676981925964
00515_H_D_SY_C5,1,0,SY,0.45315423607826233,0.42757275700569153,0.4187212884426117,0,0.0,0,-1,-1,0.31380420050969937,0.2905699908733368
00518_H_D_FY_C8,1,1,FY,0.9790279269218445,0.9771018624305725,0.9753221273422241,17,0.4146341463414634,17,0,16,0.47922854597975567,0.4341530203819275
00520_H_D_BY_C5,1,1,BY,0.7983047366142273,0.7852828502655029,0.7722908854484558,22,0.5365853658536586,22,0,21,0.39138104930156614,0.3028773367404938
00521_H_D_N_C5,0,0,N,0.4780239164829254,0.45520639419555664,0.403128445148468,0,0.0,0,-1,-1,0.35749876571864614,0.28126275539398193
00521_H_D_N_C7,0,0,N,0.18846356868743896,0.1806112378835678,0.17182287573814392,0,0.0,0,-1,-1,0.434549719822116,0.36414772272109985
00522_H_D_FY_C6,1,1,FY,0.9723172783851624,0.9695765376091003,0.9380901455879211,9,0.21951219512195122,8,0,18,0.3284392872961556,0.24529528617858887
00526_H_D_FY_C7,1,1,FY,0.9740992784500122,0.9735228419303894,0.9729339480400085,19,0.4634146341463415,19,0,18,0.4272944600116916,0.3120943605899811
00529_H_D_N_C6,0,0,N,0.4448006749153137,0.4407065808773041,0.43365901708602905,0,0.0,0,-1,-1,0.2594473590938056,0.23811660706996918
00529_H_D_N_C7,0,1,N,0.613918125629425,0.6041100025177002,0.5897672176361084,9,0.21951219512195122,6,0,9,0.5056028867640147,0.4552224576473236
00532_H_D_BY_C5,1,1,BY,0.9756726622581482,0.9749962687492371,0.9741717576980591,22,0.5365853658536586,22,0,21,0.36148013428943915,0.3236173987388611
00533_H_D_N_C7,0,1,N,0.9115926027297974,0.8445736765861511,0.7774726152420044,8,0.1951219512195122,4,0,18,0.549326570295706,0.4841371178627014
00538_H_D_N_C8,0,0,N,0.49551284313201904,0.43032073974609375,0.4078647494316101,0,0.0,0,-1,-1,0.5751114603949756,0.4391942322254181
00543_H_D_N_C6,0,0,N,0.53269362449646,0.5260975360870361,0.5187793970108032,2,0.04878048780487805,2,16,17,0.1887770843941991,0.12558534741401672
00545_H_D_SY_C8,1,1,SY,0.9787169098854065,0.9786673188209534,0.9784089922904968,25,0.6097560975609756,25,1,25,0.3735832681016224,0.18254832923412323
00547_H_D_N_C5,0,0,N,0.3660237789154053,0.3350684642791748,0.30552640557289124,0,0.0,0,-1,-1,0.37103058579491405,0.35651981830596924
00547_H_D_N_C8,0,0,N,0.23683126270771027,0.1923292726278305,0.17871232330799103,0,0.0,0,-1,-1,0.5962110510686549,0.5768536925315857
00548_H_D_FY_C5,1,1,FY,0.7810977697372437,0.7311286926269531,0.7064623832702637,13,0.3170731707317073,9,6,40,0.3374202120594862,0.26035481691360474
00549_H_D_SY_C5,1,1,SY,0.7588039636611938,0.7445042729377747,0.7166496515274048,14,0.34146341463414637,14,0,13,0.3188762737483513,0.24694614112377167
00551_H_D_N_C5,0,1,N,0.6872844099998474,0.6689438223838806,0.6283301115036011,4,0.0975609756097561,4,15,18,0.379369929069426,0.2923106253147125
00551_H_D_N_C6,0,0,N,0.5721985101699829,0.4440307915210724,0.40170902013778687,1,0.024390243902439025,1,0,0,0.3544356728472361,0.2780001759529114
00551_H_D_N_C8,0,0,N,0.4277046024799347,0.42564404010772705,0.4213869571685791,0,0.0,0,-1,-1,0.3419861146589605,0.2882940471172333
00552_H_D_FY_C8,1,1,FY,0.9678249359130859,0.9674854278564453,0.965899646282196,12,0.2926829268292683,12,0,11,0.46512627819689306,0.37541893124580383
00553_H_D_SY_C5,1,1,SY,0.8724931478500366,0.864650547504425,0.8601311445236206,23,0.5609756097560976,23,4,26,0.41529665196814186,0.32886794209480286
00553_H_D_SY_C6,1,1,SY,0.9686098694801331,0.9677696824073792,0.9648690223693848,25,0.6097560975609756,25,2,26,0.393862734480602,0.3576330542564392
